"","date","ISPREAD","EEFR","RET","SMB","HML","MOM","VXO","CSPREAD","TERM","TED","CISS","ADS"
"1150",2010-02-23,2,7,7,9,8,8,5,2,1,3,3,100
"1151",2010-02-24,2,7,7,9,8,9,6,2,1,3,3,100
"1152",2010-02-25,2,7,7,9,8,8,6,2,1,3,4,100
"1153",2010-02-26,2,7,8,9,8,8,6,2,1,3,3,98
"1154",2010-02-27,2,7,8,9,8,8,6,2,1,3,3,97
"1155",2010-02-28,2,7,8,9,8,8,6,2,1,3,3,105
"1156",2010-03-01,2,7,7,9,8,8,6,2,1,3,3,104
"1157",2010-03-02,2,7,7,9,8,8,6,2,1,3,3,104
"1158",2010-03-03,2,7,7,9,8,8,6,2,1,3,4,80
"1159",2010-03-04,2,7,7,9,8,8,6,2,1,3,3,79
"1160",2010-03-05,2,7,8,9,8,8,6,2,1,3,3,80
"1161",2010-03-06,2,7,8,9,8,8,6,2,1,3,3,80
"1162",2010-03-07,2,7,8,9,8,8,6,2,1,3,3,81
"1163",2010-03-08,2,7,8,9,8,8,6,2,1,3,3,82
"1164",2010-03-09,2,7,7,9,8,8,6,2,2,3,3,82
"1165",2010-03-10,2,7,8,9,8,8,6,2,1,3,3,80
"1166",2010-03-11,1,7,8,9,8,8,6,2,1,3,3,81
"1167",2010-03-12,1,7,8,9,8,8,6,2,1,3,3,81
"1168",2010-03-13,1,7,8,9,8,8,6,2,1,3,3,82
"1169",2010-03-14,1,7,8,9,8,8,6,2,1,3,3,93
"1170",2010-03-15,1,7,8,9,8,8,6,2,1,3,3,93
"1171",2010-03-16,1,7,7,9,8,8,6,2,1,3,3,93
"1172",2010-03-17,1,7,8,9,8,8,6,2,1,3,3,93
"1173",2010-03-18,2,7,8,9,8,8,5,2,1,3,3,91
"1174",2010-03-19,1,7,8,9,8,8,5,2,1,3,3,91
"1175",2010-03-20,1,7,8,9,8,8,5,2,1,3,3,91
"1176",2010-03-21,1,7,8,9,8,8,5,2,1,3,3,91
"1177",2010-03-22,1,7,9,9,8,8,5,2,1,3,4,91
"1178",2010-03-23,1,7,8,9,8,8,5,2,1,3,3,92
"1179",2010-03-24,1,7,8,9,8,8,5,2,1,3,3,92
"1180",2010-03-25,1,7,7,9,8,8,5,2,1,3,3,92
"1181",2010-03-26,1,7,7,9,8,8,5,2,1,3,3,92
"1182",2010-03-27,1,7,7,9,8,8,5,2,1,3,3,91
"1183",2010-03-28,1,7,7,9,8,8,5,2,1,3,3,91
"1184",2010-03-29,1,7,7,9,8,8,5,2,1,3,3,89
"1185",2010-03-30,1,7,7,10,8,8,5,2,1,3,6,88
"1186",2010-03-31,1,7,7,10,8,8,5,2,1,3,3,88
"1187",2010-04-01,1,7,7,7,8,8,4,2,1,3,4,77
"1188",2010-04-02,1,7,7,7,8,8,4,2,1,3,4,5
"1189",2010-04-03,1,7,7,7,8,8,4,2,1,3,4,6
"1190",2010-04-04,1,7,7,7,8,8,4,2,1,3,4,75
"1191",2010-04-05,1,7,7,7,9,8,4,2,1,3,4,4
"1192",2010-04-06,1,7,8,7,9,8,4,2,1,3,4,4
"1193",2010-04-07,1,7,8,7,8,8,4,2,1,3,4,4
"1194",2010-04-08,1,7,7,7,8,8,4,2,1,3,4,73
"1195",2010-04-09,1,7,7,7,8,8,4,2,1,3,4,6
"1196",2010-04-10,1,7,7,7,8,8,4,2,1,3,4,74
"1197",2010-04-11,1,7,7,7,8,8,4,2,1,3,4,4
"1198",2010-04-12,1,7,7,7,8,8,4,2,1,3,4,4
"1199",2010-04-13,1,7,7,7,8,8,4,2,1,3,4,4
"1200",2010-04-14,1,7,7,8,8,8,4,2,1,3,4,5
"1201",2010-04-15,1,7,7,8,8,8,4,2,1,3,4,4
"1202",2010-04-16,1,7,7,8,8,8,4,2,1,3,4,4
"1203",2010-04-17,1,7,7,8,8,8,4,2,1,3,4,5
"1204",2010-04-18,1,7,7,8,8,8,4,2,1,3,4,5
"1205",2010-04-19,1,7,7,8,8,8,4,2,1,3,4,7
"1206",2010-04-20,1,7,7,8,8,8,4,2,1,3,4,5
"1207",2010-04-21,1,7,7,8,8,8,4,2,1,3,4,4
"1208",2010-04-22,1,7,7,8,8,8,4,2,1,3,4,6
"1209",2010-04-23,1,7,8,8,9,8,4,2,1,3,4,4
"1210",2010-04-24,1,7,8,8,9,8,4,2,1,3,4,4
"1211",2010-04-25,1,7,8,8,9,8,4,2,1,3,4,6
"1212",2010-04-26,1,7,7,9,8,8,5,2,1,3,4,4
"1213",2010-04-27,1,7,7,9,8,8,5,2,1,3,4,5
"1214",2010-04-28,1,7,7,9,8,8,5,2,1,3,4,7
"1215",2010-04-29,1,7,7,9,8,8,5,2,1,3,4,5
"1216",2010-04-30,1,7,7,9,8,8,5,2,1,3,4,7
"1217",2010-05-01,1,7,7,9,8,8,5,2,1,3,4,4
"1218",2010-05-02,1,7,7,9,8,8,5,2,1,3,4,3
"1219",2010-05-03,2,7,7,10,8,8,5,2,1,3,4,5
"1220",2010-05-04,2,7,7,9,9,8,5,2,1,3,4,8
"1221",2010-05-05,2,7,8,9,8,8,5,2,1,3,4,5
"1222",2010-05-06,1,7,7,9,8,8,5,2,1,3,4,4
"1223",2010-05-07,1,7,7,10,8,8,5,2,1,3,4,4
"1224",2010-05-08,1,7,7,10,8,8,5,2,1,3,4,3
"1225",2010-05-09,1,7,7,10,8,8,5,2,1,3,4,5
"1226",2010-05-10,1,7,7,9,8,8,5,2,1,3,4,3
"1227",2010-05-11,1,7,8,10,8,8,5,2,1,3,4,3
"1228",2010-05-12,1,7,8,9,8,8,5,2,1,3,4,3
"1229",2010-05-13,1,7,8,9,8,8,5,2,1,3,4,3
"1230",2010-05-14,1,7,8,10,8,8,5,2,1,3,4,5
"1231",2010-05-15,1,7,8,10,8,8,5,2,1,3,4,3
"1232",2010-05-16,1,7,8,10,8,8,5,2,1,3,4,3
"1233",2010-05-17,1,7,8,10,8,8,5,2,1,3,4,3
"1234",2010-05-18,1,7,8,9,8,8,5,2,1,3,4,3
"1235",2010-05-19,2,7,8,9,8,8,5,2,1,3,4,3
"1236",2010-05-20,2,7,8,9,8,8,5,2,1,3,4,3
"1237",2010-05-21,2,7,8,9,8,8,5,2,1,3,4,9
"1238",2010-05-22,2,7,8,9,8,8,5,2,1,3,4,3
"1239",2010-05-23,2,7,8,9,8,8,5,2,1,3,4,4
"1240",2010-05-24,2,7,8,9,8,8,5,2,1,3,4,4
"1241",2010-05-25,2,7,8,9,8,8,5,2,1,3,4,3
"1242",2010-05-26,2,7,8,9,8,8,6,2,1,3,4,5
"1243",2010-05-27,2,7,8,9,8,8,6,2,1,3,4,6
"1244",2010-05-28,2,7,8,9,8,8,5,2,1,3,4,3
"1245",2010-05-29,2,7,8,9,8,8,5,2,1,3,4,3
"1246",2010-05-30,2,7,8,9,8,8,5,2,1,3,4,3
"1247",2010-05-31,2,7,8,9,8,8,6,2,1,3,4,5
"1248",2010-06-01,2,7,8,9,8,8,6,2,1,3,4,3
"1249",2010-06-02,2,7,8,9,8,8,6,2,1,3,4,3
"1250",2010-06-03,2,7,8,9,8,8,6,2,1,3,4,6
"1251",2010-06-04,2,7,8,9,8,8,6,2,1,3,4,3
"1252",2010-06-05,2,7,8,9,8,8,6,2,1,3,4,4
"1253",2010-06-06,2,7,8,9,8,8,6,2,1,3,4,3
"1254",2010-06-07,2,7,8,9,8,8,6,2,1,3,4,5
"1255",2010-06-08,3,7,8,9,8,8,6,2,1,3,3,4
"1256",2010-06-09,2,7,8,9,8,8,6,2,1,3,3,3
"1257",2010-06-10,1,7,8,9,8,8,5,2,1,3,3,4
"1258",2010-06-11,1,7,8,9,8,8,6,2,1,3,4,3
"1259",2010-06-12,1,7,8,9,8,8,6,2,1,3,4,3
"1260",2010-06-13,1,7,8,9,8,8,6,2,1,3,4,7
"1261",2010-06-14,1,7,7,9,8,8,5,2,1,3,3,7
"1262",2010-06-15,2,7,8,9,8,8,5,2,1,3,4,3
"1263",2010-06-16,2,7,8,9,8,8,5,2,1,3,4,3
"1264",2010-06-17,1,7,8,9,8,8,5,2,1,3,5,6
"1265",2010-06-18,1,7,8,9,8,8,5,2,1,3,3,3
"1266",2010-06-19,1,7,8,9,8,8,5,2,1,3,3,4
"1267",2010-06-20,1,7,8,9,8,8,5,2,1,3,3,4
"1268",2010-06-21,1,7,8,9,8,8,5,2,1,3,3,3
"1269",2010-06-22,1,6,8,9,8,8,5,2,1,3,3,3
"1270",2010-06-23,1,7,8,9,8,8,5,2,2,3,3,3
"1271",2010-06-24,1,6,8,9,8,8,5,2,2,3,3,3
"1272",2010-06-25,1,6,8,9,8,8,5,2,2,3,4,3
"1273",2010-06-26,1,6,8,9,8,8,5,2,2,3,4,4
"1274",2010-06-27,1,6,8,9,8,8,5,2,2,3,4,3
"1275",2010-06-28,1,6,8,9,9,8,5,2,2,3,3,3
"1276",2010-06-29,1,6,8,9,8,8,5,2,2,3,3,4
"1277",2010-06-30,1,6,8,9,8,8,5,2,2,3,3,3
"1278",2010-07-01,1,7,11,9,11,8,4,1,2,4,2,5
"1279",2010-07-02,1,7,11,9,11,8,4,1,1,4,2,3
"1280",2010-07-03,1,7,11,9,11,8,4,1,1,4,2,4
"1281",2010-07-04,1,7,11,9,11,8,4,1,1,4,2,3
"1282",2010-07-05,1,7,11,9,11,8,4,1,1,4,2,3
"1283",2010-07-06,1,7,11,9,11,8,4,1,1,4,2,3
"1284",2010-07-07,1,7,11,9,11,8,4,1,1,4,2,5
"1285",2010-07-08,1,7,11,9,11,8,4,1,1,4,2,4
"1286",2010-07-09,1,7,11,9,11,8,4,1,1,4,2,4
"1287",2010-07-10,1,7,11,9,11,8,4,1,1,4,2,5
"1288",2010-07-11,1,7,11,9,11,8,4,1,1,4,2,3
"1289",2010-07-12,1,7,11,9,11,8,4,1,2,5,2,3
"1290",2010-07-13,1,7,11,9,11,8,4,1,1,5,2,3
"1291",2010-07-14,1,7,11,9,11,8,4,1,1,4,2,3
"1292",2010-07-15,1,7,11,8,11,8,4,1,2,4,2,3
"1293",2010-07-16,1,7,10,8,10,8,4,1,1,4,2,3
"1294",2010-07-17,1,7,10,8,10,8,4,1,1,4,2,3
"1295",2010-07-18,1,7,10,8,10,8,4,1,1,4,2,3
"1296",2010-07-19,1,7,11,9,11,8,4,1,2,4,2,5
"1297",2010-07-20,1,7,11,8,11,8,4,1,2,4,2,3
"1298",2010-07-21,1,7,11,8,11,8,4,1,2,4,2,3
"1299",2010-07-22,1,7,11,9,11,8,4,1,1,4,2,3
"1300",2010-07-23,1,7,12,8,11,8,4,1,1,6,2,4
"1301",2010-07-24,1,7,12,8,11,8,4,1,1,6,2,3
"1302",2010-07-25,1,7,12,8,11,8,4,1,1,6,2,2
"1303",2010-07-26,1,7,11,8,10,8,4,1,1,4,2,2
"1304",2010-07-27,1,7,11,9,11,8,4,1,1,4,2,2
"1305",2010-07-28,1,7,11,9,11,8,4,1,1,4,2,3
"1306",2010-07-29,1,7,11,11,11,8,4,1,2,4,2,2
"1307",2010-07-30,1,7,10,11,11,8,4,1,1,4,2,2
"1308",2010-07-31,1,7,10,11,11,8,4,1,1,4,2,6
"1309",2010-08-01,1,7,10,11,11,8,4,1,1,4,2,2
"1310",2010-08-02,1,7,10,11,11,8,4,1,2,4,2,2
"1311",2010-08-03,1,7,11,10,11,8,4,1,1,4,2,2
"1312",2010-08-04,1,7,11,11,11,8,4,1,1,4,2,2
"1313",2010-08-05,1,7,11,10,11,8,4,1,1,4,2,2
"1314",2010-08-06,1,6,11,10,11,8,4,1,1,4,2,5
"1315",2010-08-07,1,6,11,10,11,8,4,1,1,4,2,3
"1316",2010-08-08,1,6,11,10,11,8,4,1,1,4,2,2
"1317",2010-08-09,1,6,12,10,11,8,4,1,1,4,2,3
"1318",2010-08-10,1,6,11,10,11,8,4,1,2,6,2,3
"1319",2010-08-11,1,6,10,10,11,8,4,1,1,6,2,2
"1320",2010-08-12,1,6,9,11,10,8,4,1,1,4,2,2
"1321",2010-08-13,1,6,11,10,11,8,4,1,1,4,2,2
"1322",2010-08-14,1,6,11,10,11,8,4,1,1,4,2,2
"1323",2010-08-15,1,6,11,10,11,8,4,1,1,4,2,3
"1324",2010-08-16,1,6,9,10,11,8,4,1,1,5,2,2
"1325",2010-08-17,1,6,10,10,10,8,4,1,1,5,2,2
"1326",2010-08-18,2,6,9,10,11,8,4,1,1,4,2,2
"1327",2010-08-19,1,6,9,11,11,8,4,1,1,4,2,3
"1328",2010-08-20,2,6,9,11,11,8,4,1,1,5,2,2
"1329",2010-08-21,2,6,9,11,11,8,4,1,1,5,2,2
"1330",2010-08-22,2,6,9,11,11,8,4,1,1,5,2,2
"1331",2010-08-23,1,6,9,10,11,8,4,1,1,5,2,2
"1332",2010-08-24,1,6,9,10,11,8,4,1,1,5,2,2
"1333",2010-08-25,1,6,9,11,11,8,4,1,1,5,2,3
"1334",2010-08-26,1,6,11,10,11,8,4,1,1,5,2,2
"1335",2010-08-27,2,6,9,11,11,8,4,1,1,5,2,2
"1336",2010-08-28,2,6,9,11,11,8,4,1,1,5,2,2
"1337",2010-08-29,2,6,9,11,11,8,4,1,1,5,2,2
"1338",2010-08-30,1,6,11,11,11,8,4,1,1,6,2,3
"1339",2010-08-31,1,6,10,11,11,8,4,1,1,6,2,2
"1340",2010-09-01,1,6,9,11,11,8,4,1,1,6,2,2
"1341",2010-09-02,1,6,10,10,11,8,4,1,1,6,2,2
"1342",2010-09-03,2,6,10,10,11,8,4,1,1,4,2,2
"1343",2010-09-04,2,6,10,10,11,8,4,1,1,4,2,6
"1344",2010-09-05,2,6,10,10,11,8,4,1,1,4,2,2
"1345",2010-09-06,1,6,9,11,11,8,4,1,1,5,2,2
"1346",2010-09-07,2,6,10,11,11,8,4,1,1,6,2,2
"1347",2010-09-08,2,6,10,11,11,8,4,1,1,6,2,4
"1348",2010-09-09,2,6,9,10,11,8,4,1,1,6,2,2
"1349",2010-09-10,1,6,10,10,10,8,4,1,1,6,2,2
"1350",2010-09-11,1,6,10,10,10,8,4,1,1,6,2,2
"1351",2010-09-12,1,6,10,10,10,8,4,1,1,6,2,2
"1352",2010-09-13,1,6,9,10,11,8,4,1,1,4,2,2
"1353",2010-09-14,1,6,9,11,11,8,4,1,1,6,2,3
"1354",2010-09-15,1,6,9,11,11,8,4,1,1,5,2,3
"1355",2010-09-16,1,6,11,11,11,8,4,1,1,4,2,3
"1356",2010-09-17,1,6,8,11,11,8,4,1,1,6,2,3
"1357",2010-09-18,1,6,8,11,11,8,4,1,1,6,2,2
"1358",2010-09-19,1,6,8,11,11,8,4,1,1,6,2,2
"1359",2010-09-20,1,6,9,10,11,8,4,2,1,6,2,2
"1360",2010-09-21,1,6,9,12,11,8,4,2,1,6,2,2
"1361",2010-09-22,1,6,9,12,11,8,4,2,1,6,2,3
"1362",2010-09-23,1,6,9,12,11,8,4,2,1,4,2,3
"1363",2010-09-24,1,6,9,12,11,8,4,2,1,4,2,2
"1364",2010-09-25,1,6,9,12,11,8,4,2,1,4,2,3
"1365",2010-09-26,1,6,9,12,11,8,4,2,1,4,2,3
"1366",2010-09-27,1,6,9,12,11,8,4,2,2,4,2,2
"1367",2010-09-28,1,6,9,12,11,8,4,3,1,5,2,3
"1368",2010-09-29,1,6,9,11,11,8,4,3,2,5,2,2
"1369",2010-09-30,1,6,9,11,11,8,4,3,2,5,2,3
"1370",2010-10-01,1,7,11,9,10,8,5,1,1,3,2,2
"1371",2010-10-02,1,7,10,9,10,8,4,1,1,3,2,2
"1372",2010-10-03,1,7,10,9,10,8,4,1,1,3,2,2
"1373",2010-10-04,1,7,10,9,11,8,4,1,1,3,2,2
"1374",2010-10-05,1,7,10,9,10,8,5,1,1,3,2,2
"1375",2010-10-06,1,7,10,9,11,8,5,1,1,3,2,2
"1376",2010-10-07,1,7,10,9,11,8,5,1,1,3,2,2
"1377",2010-10-08,1,7,10,9,11,8,5,1,1,3,2,2
"1378",2010-10-09,1,7,10,9,11,8,5,1,1,3,2,2
"1379",2010-10-10,1,7,10,9,11,8,5,1,1,3,2,2
"1380",2010-10-11,1,7,10,9,11,8,5,1,2,3,2,2
"1381",2010-10-12,1,7,9,9,11,8,5,1,2,3,2,2
"1382",2010-10-13,2,7,10,9,11,8,5,1,2,4,2,2
"1383",2010-10-14,2,7,10,9,11,8,5,1,2,3,2,3
"1384",2010-10-15,2,7,10,9,10,8,5,1,2,3,2,2
"1385",2010-10-16,2,7,10,9,10,8,5,1,2,3,2,6
"1386",2010-10-17,2,7,10,9,10,8,5,1,2,3,2,2
"1387",2010-10-18,2,7,11,9,11,8,6,1,2,3,2,3
"1388",2010-10-19,1,7,10,7,10,8,6,1,2,4,2,4
"1389",2010-10-20,1,7,10,7,10,8,6,1,2,3,2,3
"1390",2010-10-21,1,7,10,9,11,8,6,1,2,3,2,2
"1391",2010-10-22,1,7,9,8,11,8,6,1,2,3,2,4
"1392",2010-10-23,1,7,9,8,11,8,6,1,2,3,2,2
"1393",2010-10-24,1,7,9,8,11,8,6,1,2,3,2,2
"1394",2010-10-25,1,7,10,8,11,8,6,1,2,3,2,2
"1395",2010-10-26,2,7,10,7,11,8,6,1,1,3,2,4
"1396",2010-10-27,1,7,10,8,11,8,6,1,2,3,3,2
"1397",2010-10-28,1,7,10,7,11,8,6,1,2,3,2,4
"1398",2010-10-29,1,7,10,8,11,8,6,1,1,3,2,2
"1399",2010-10-30,1,7,10,8,11,8,6,1,1,3,2,4
"1400",2010-10-31,1,7,10,8,11,8,6,1,1,3,2,3
"1401",2010-11-01,1,7,10,8,11,8,6,1,2,3,2,3
"1402",2010-11-02,1,7,10,8,11,8,6,1,2,3,2,2
"1403",2010-11-03,1,7,10,8,11,8,6,1,1,3,2,2
"1404",2010-11-04,1,7,10,8,11,8,6,1,2,3,2,2
"1405",2010-11-05,1,7,10,8,10,8,6,1,1,3,2,2
"1406",2010-11-06,1,7,10,8,10,8,6,1,1,3,2,2
"1407",2010-11-07,1,7,10,8,10,8,6,1,1,3,2,2
"1408",2010-11-08,1,7,10,8,11,8,6,1,1,3,2,2
"1409",2010-11-09,1,7,10,8,10,8,6,1,1,3,2,2
"1410",2010-11-10,1,7,10,8,11,8,5,1,1,3,2,2
"1411",2010-11-11,1,7,10,8,11,8,5,1,1,3,2,2
"1412",2010-11-12,1,7,10,8,11,8,5,1,1,3,2,2
"1413",2010-11-13,1,7,10,8,11,8,5,1,1,3,2,2
"1414",2010-11-14,1,7,10,8,11,8,5,1,1,3,2,3
"1415",2010-11-15,1,7,10,8,11,8,5,1,1,3,2,3
"1416",2010-11-16,1,7,10,8,10,8,5,1,1,3,2,3
"1417",2010-11-17,1,7,10,8,11,8,5,1,1,3,2,2
"1418",2010-11-18,1,7,10,8,11,8,5,1,1,3,2,2
"1419",2010-11-19,1,7,10,8,10,8,5,1,1,3,2,2
"1420",2010-11-20,1,7,10,8,10,8,5,1,1,3,2,3
"1421",2010-11-21,1,7,10,8,10,8,5,1,1,3,2,2
"1422",2010-11-22,1,7,10,8,11,8,4,1,1,3,2,2
"1423",2010-11-23,1,7,9,8,11,8,4,1,1,3,2,2
"1424",2010-11-24,2,7,10,8,11,8,4,1,1,3,2,2
"1425",2010-11-25,1,7,10,8,10,8,4,1,1,3,2,2
"1426",2010-11-26,1,7,10,8,11,8,4,1,1,3,2,2
"1427",2010-11-27,1,7,10,8,11,8,4,1,1,3,2,3
"1428",2010-11-28,1,7,10,8,11,8,4,1,1,3,2,2
"1429",2010-11-29,1,7,10,8,11,8,4,1,1,3,2,2
"1430",2010-11-30,1,7,10,8,11,8,4,1,1,3,2,2
"1431",2010-12-01,1,7,10,8,11,8,4,1,1,3,2,2
"1432",2010-12-02,1,7,10,8,11,8,4,1,1,3,2,2
"1433",2010-12-03,1,7,10,8,11,8,4,1,1,3,2,2
"1434",2010-12-04,1,7,10,8,11,8,4,1,1,3,2,4
"1435",2010-12-05,1,7,10,8,11,8,4,1,1,3,2,2
"1436",2010-12-06,1,7,10,8,11,8,4,1,1,3,2,2
"1437",2010-12-07,1,7,10,8,11,8,4,1,1,3,2,4
"1438",2010-12-08,2,7,10,8,11,8,4,1,1,4,2,2
"1439",2010-12-09,2,7,10,8,11,9,4,1,1,4,2,3
"1440",2010-12-10,2,7,10,8,10,8,4,1,1,4,2,5
"1441",2010-12-11,2,7,10,8,10,8,4,1,1,4,2,3
"1442",2010-12-12,2,7,10,8,10,8,4,1,1,4,2,3
"1443",2010-12-13,1,7,10,8,12,8,4,1,1,3,2,2
"1444",2010-12-14,1,7,10,8,11,8,4,1,1,3,2,3
"1445",2010-12-15,1,7,10,8,10,8,4,1,1,3,2,3
"1446",2010-12-16,1,7,10,8,11,8,4,1,1,3,2,4
"1447",2010-12-17,1,7,10,8,10,8,4,2,1,3,2,3
"1448",2010-12-18,1,7,10,8,10,8,4,2,1,3,2,2
"1449",2010-12-19,1,7,10,8,10,8,4,2,1,3,2,2
"1450",2010-12-20,1,7,9,8,10,8,4,2,1,3,2,3
"1451",2010-12-21,1,7,9,8,10,8,4,2,1,3,2,2
"1452",2010-12-22,1,7,9,11,10,8,4,2,1,3,2,4
"1453",2010-12-23,1,7,9,11,10,8,4,2,1,3,2,2
"1454",2010-12-24,1,7,9,11,10,8,4,2,1,3,2,2
"1455",2010-12-25,1,7,9,11,10,8,4,2,1,3,2,2
"1456",2010-12-26,1,7,9,11,10,8,4,2,1,3,2,2
"1457",2010-12-27,1,7,8,11,10,8,4,2,1,3,2,2
"1458",2010-12-28,1,7,9,11,10,8,4,2,1,3,2,3
"1459",2010-12-29,1,7,9,11,11,8,4,2,1,3,2,3
"1460",2010-12-30,1,7,8,11,10,8,4,2,1,3,2,3
"1461",2010-12-31,1,7,9,11,10,8,4,2,1,3,2,3
"1462",2011-01-01,2,7,10,8,10,8,5,1,1,3,2,3
"1463",2011-01-02,1,7,10,8,10,8,5,1,2,3,2,2
"1464",2011-01-03,1,7,10,8,11,8,5,1,1,3,2,2
"1465",2011-01-04,1,7,10,8,10,8,5,1,1,3,2,2
"1466",2011-01-05,3,7,10,8,11,8,5,1,1,3,2,2
"1467",2011-01-06,1,7,10,8,11,8,5,1,1,3,2,2
"1468",2011-01-07,1,7,10,8,12,8,5,1,1,3,2,3
"1469",2011-01-08,1,7,10,8,12,8,5,1,1,3,2,2
"1470",2011-01-09,1,7,10,8,12,8,5,1,1,3,2,2
"1471",2011-01-10,1,7,11,8,11,8,5,1,2,3,2,2
"1472",2011-01-11,1,7,10,8,11,8,5,1,2,3,2,2
"1473",2011-01-12,1,7,10,8,11,8,5,1,1,3,2,2
"1474",2011-01-13,1,7,10,8,11,8,5,1,1,3,2,2
"1475",2011-01-14,1,7,10,8,12,8,5,1,2,3,2,2
"1476",2011-01-15,1,7,10,8,12,8,5,1,2,3,2,2
"1477",2011-01-16,1,7,10,8,12,8,5,1,2,3,2,2
"1478",2011-01-17,1,7,11,9,11,8,5,1,2,3,2,2
"1479",2011-01-18,1,7,10,8,11,8,5,1,1,3,2,3
"1480",2011-01-19,3,7,10,8,11,8,5,1,2,3,2,3
"1481",2011-01-20,1,7,10,8,11,8,5,1,1,3,2,2
"1482",2011-01-21,1,7,10,8,11,8,5,1,2,3,2,2
"1483",2011-01-22,1,7,10,8,11,8,5,1,2,3,2,3
"1484",2011-01-23,1,7,10,8,11,8,5,1,2,3,2,3
"1485",2011-01-24,2,7,10,8,11,8,5,1,1,3,2,2
"1486",2011-01-25,1,7,10,9,10,8,5,1,1,3,2,2
"1487",2011-01-26,1,7,10,9,11,8,5,1,1,3,2,2
"1488",2011-01-27,1,7,10,10,10,8,5,1,1,3,2,4
"1489",2011-01-28,1,7,10,9,11,8,5,1,2,3,2,2
"1490",2011-01-29,1,7,10,9,11,8,5,1,2,3,2,3
"1491",2011-01-30,1,7,10,9,11,8,5,1,2,3,2,2
"1492",2011-01-31,1,7,10,9,12,8,5,1,1,3,2,2
"1493",2011-02-01,1,7,10,9,11,8,5,1,1,3,2,3
"1494",2011-02-02,1,7,10,9,12,8,5,1,2,3,2,2
"1495",2011-02-03,1,7,10,10,12,8,5,1,1,3,2,2
"1496",2011-02-04,1,7,10,9,11,8,5,1,1,3,2,2
"1497",2011-02-05,1,7,10,9,11,8,5,1,1,3,2,2
"1498",2011-02-06,1,7,10,9,11,8,5,1,1,3,2,4
"1499",2011-02-07,1,7,11,9,11,8,5,1,1,3,2,2
"1500",2011-02-08,1,7,10,9,10,8,5,1,1,3,2,2
"1501",2011-02-09,1,7,10,9,11,8,5,1,1,3,2,2
"1502",2011-02-10,1,7,10,9,11,8,5,1,1,3,2,5
"1503",2011-02-11,1,7,10,9,11,8,5,1,1,3,2,3
"1504",2011-02-12,1,7,10,9,11,8,5,1,1,3,2,2
"1505",2011-02-13,1,7,10,9,11,8,5,1,1,3,2,3
"1506",2011-02-14,1,7,11,10,10,8,5,1,1,3,2,2
"1507",2011-02-15,1,7,10,9,11,8,5,1,1,3,2,2
"1508",2011-02-16,1,7,10,9,11,8,5,1,1,3,2,3
"1509",2011-02-17,1,7,10,9,12,8,5,1,1,3,2,3
"1510",2011-02-18,1,7,10,9,11,8,5,1,1,3,2,2
"1511",2011-02-19,1,7,10,9,11,8,5,1,1,3,2,2
"1512",2011-02-20,1,7,10,9,11,8,5,1,1,3,2,2
"1513",2011-02-21,1,7,10,9,11,8,5,1,1,3,2,3
"1514",2011-02-22,1,7,10,10,11,8,5,1,1,3,2,2
"1515",2011-02-23,1,7,10,10,11,8,5,1,1,3,2,2
"1516",2011-02-24,1,7,10,9,11,8,5,1,1,3,2,2
"1517",2011-02-25,1,7,10,9,11,8,5,1,1,3,2,2
"1518",2011-02-26,1,7,10,9,11,8,5,1,1,3,2,2
"1519",2011-02-27,1,7,10,9,11,8,5,1,1,3,2,2
"1520",2011-02-28,1,7,10,9,11,8,5,1,1,3,2,2
"1521",2011-03-01,1,7,10,9,11,8,5,1,1,3,2,3
"1522",2011-03-02,1,7,10,8,11,8,5,1,1,3,2,2
"1523",2011-03-03,1,7,10,9,11,8,5,1,1,3,2,2
"1524",2011-03-04,1,7,10,9,11,8,5,1,1,3,2,3
"1525",2011-03-05,1,7,10,9,11,8,5,1,1,3,2,2
"1526",2011-03-06,1,7,10,9,11,8,5,1,1,3,2,2
"1527",2011-03-07,1,7,10,9,11,8,5,1,1,3,2,5
"1528",2011-03-08,1,7,11,8,11,8,5,1,1,3,2,4
"1529",2011-03-09,1,7,10,9,11,8,5,1,1,3,2,3
"1530",2011-03-10,1,7,10,9,10,8,5,1,1,3,2,5
"1531",2011-03-11,1,7,10,9,11,8,5,1,1,3,2,2
"1532",2011-03-12,1,7,10,9,11,8,5,1,1,3,2,2
"1533",2011-03-13,1,7,10,9,11,8,5,1,1,3,2,2
"1534",2011-03-14,1,7,10,9,10,8,5,1,1,3,2,2
"1535",2011-03-15,1,7,10,9,11,8,5,1,1,3,2,2
"1536",2011-03-16,1,7,10,9,10,8,5,1,1,3,2,2
"1537",2011-03-17,1,7,10,9,11,8,5,1,1,3,2,3
"1538",2011-03-18,2,7,9,8,11,8,4,2,1,3,2,2
"1539",2011-03-19,2,7,9,8,11,8,4,2,1,3,2,2
"1540",2011-03-20,2,7,9,8,11,8,4,2,1,3,2,2
"1541",2011-03-21,1,7,9,9,12,8,4,2,1,3,2,2
"1542",2011-03-22,1,7,9,11,11,8,4,2,1,3,2,3
"1543",2011-03-23,1,7,9,11,11,8,4,2,1,3,2,2
"1544",2011-03-24,1,7,9,11,10,8,4,2,1,3,2,2
"1545",2011-03-25,1,7,9,11,11,8,4,2,1,3,2,2
"1546",2011-03-26,1,7,9,11,11,8,4,2,1,3,2,3
"1547",2011-03-27,1,7,9,11,11,8,4,2,1,3,2,7
